1.0 0.03087878764027907
2.0 0.02491516604826401
3.0 0.02012410663528311
4.0 0.016331760348272443
5.0 0.013389354368907551
6.0 0.01113442472536969
7.0 0.009375321159066629
8.0 0.00795116959490042
9.0 0.006768535179704626
10.0 0.005767191730437314
11.0 0.0049135158949674814
12.0 0.004177000830435808
13.0 0.0035438641206228224
14.0 0.002992150320334972
15.0 0.0025075438799861587
16.0 0.0020969755489107533
17.0 0.0017575926112215587
18.0 0.00148226786448051
19.0 0.0012507111509149572
20.0 0.0010603627559395694
21.0 0.0009065996713536311
22.0 0.0007726815942742904
23.0 0.0006496852141035947
24.0 0.0005376221000559252
25.0 0.00043835406357181823
26.0 0.0003629852943333678
27.0 0.00031831929040340533
28.0 0.0002968285311110424
29.0 0.0002718529527100828
30.0 0.00023926241726037695
31.0 0.00021117632658966282
32.0 0.0002009125911044384
33.0 0.00019712630713311955
34.0 0.00018559681302112802
35.0 0.00017265973198423
36.0 0.0001662125865921041
37.0 0.00015266603034496204
38.0 0.00013413552924087786
39.0 0.00013486119667133588
40.0 0.00016798294175483848
41.0 0.00021632145239339838
42.0 0.00025692010743120656
43.0 0.000278796641848009
44.0 0.00026303272944327115
45.0 0.00022507304136603894
46.0 0.00018571642055382413
47.0 0.0001644936391239621
48.0 0.00015382464691029283
49.0 0.0001361713821999396
50.0 9.740552257058622e-5
51.0 5.785235291758955e-5
52.0 2.1078787388894087e-5
53.0 -2.7527052789654242e-5
54.0 -6.255018088412562e-5
55.0 -5.626066491972086e-5
56.0 6.142016999251977e-6
57.0 7.608361926925215e-5
58.0 0.0001190661804012409
59.0 0.0001137370940503735
